878,7511951.4730,4692298.6290,657.1430,24
879,7511950.2824,4692299.9794,657.1780,23
882,7511943.2780,4692294.3900,657.1270,20
883,7511942.5300,4692295.3110,657.1260,19
884,7511942.2430,4692295.0910,657.1250,18
885,7511939.8530,4692298.0100,657.1430,31
886,7511939.1340,4692297.4610,657.0960,30
887,7511932.2060,4692306.0980,657.1100,29
888,7511965.4020,4692309.8470,657.1190,25
889,7511964.6170,4692310.8030,657.2210,26
890,7511964.8680,4692332.3020,657.1180,28
891,7511975.2830,4692319.2990,657.1060,27
895,7511952.6233,4692299.3341,657.0870,7
896,7511959.1110,4692291.1050,657.1990,6
897,7511961.3760,4692292.9080,657.1020,8
898,7511964.1490,4692289.4890,657.0870,9
899,7511970.8490,4692294.8460,657.1950,10
900,7511969.3240,4692296.7430,657.0970,11
901,7511974.2210,4692300.7780,657.1970,12
902,7511969.5830,4692306.5680,657.1070,13
903,7511969.9090,4692306.8430,657.1000,14
904,7511965.5310,4692309.7010,657.2690,17
905,7511966.3550,4692308.6330,657.2500,16
906,7511967.6130,4692309.6350,657.1100,15
